"objectid","iso3cd","romnam","m49code","species_group","kingdom","habitat_id","habitat","CF_occ_avg_reg","CF_occ_avg_reg_rsd","CF_occ_avg_glo","CF_occ_avg_glo_rsd","CF_occ_mar_reg","CF_occ_mar_reg_rsd","CF_occ_mar_glo","CF_occ_mar_glo_rsd","CF_tra_avg_reg","CF_tra_avg_reg_rsd","CF_tra_avg_glo","CF_tra_avg_glo_rsd","CF_tra_mar_reg","CF_tra_mar_reg_rsd","CF_tra_mar_glo","CF_tra_mar_glo_rsd","quality_reg","quality_glo"
2,"AGO","Angola","24","Eukaryota",NA,7,"Managed_forest_Minimal",1.9165561909075e-13,1.24309882489122,2.06878417641593e-16,0.864775064313174,2.92560650937407e-13,1.27721360455997,3.17685666457915e-16,0.878529853396134,1.94818463576876e-11,1.71228932129212,1.84306580253656e-14,1.08841497787281,3.02098915505035e-11,1.79000850898526,2.83110703473415e-14,1.01369896557578,"original","original"
2,"AGO","Angola","24","Eukaryota",NA,8,"Pasture_Intense",2.27299989813373e-12,1.27816491599839,2.33246440022868e-15,0.567850246288936,4.19017199555133e-12,2.16886393222823,3.78552566088636e-15,0.625312145329428,2.59876878630519e-10,1.79892572411096,2.22414113034833e-13,0.7962628398202,5.0567611451667e-10,2.82174671945088,3.69972071449772e-13,0.899869997973979,"proxy_partial","proxy_partial"
2,"AGO","Angola","24","Eukaryota",NA,9,"Pasture_Light",1.90556460432399e-12,1.24167622691314,2.01337733341677e-15,0.520817895520699,3.56121490143091e-12,2.16953059673664,3.29233890029675e-15,0.600638620941229,2.18286006346836e-10,1.76539627109384,1.93724955508102e-13,0.761901887371136,4.31611019680646e-10,2.83041224945553,3.25351563641087e-13,0.908742636383885,"original","original"
2,"AGO","Angola","24","Eukaryota",NA,10,"Pasture_Minimal",1.2179955889925e-12,1.1294564194406,1.41354743003079e-15,0.427417798974478,2.37975269415783e-12,2.18010057538456,2.36222550591778e-15,0.584186999662297,1.39486293631986e-10,1.66429957129253,1.38739730817446e-13,0.706920156787793,2.90413509677289e-10,2.86584464463019,2.39310642589425e-13,0.975380397269762,"original","original"
2,"AGO","Angola","24","Eukaryota",NA,11,"Plantation_Intense",2.52709043704598e-12,2.33433394714207,2.48609234188286e-15,0.452769134745719,5.3117360721356e-12,3.72109324385543,4.16076688148349e-15,0.638209136131086,3.01623027992161e-10,3.14037975236713,2.3271868573838e-13,0.669038912345995,6.7739989801931e-10,4.55914782591241,4.04357371044901e-13,1.16878275571379,"original","original"
2,"AGO","Angola","24","Eukaryota",NA,12,"Plantation_Light",1.91089974218655e-12,2.23742573477766,2.05491308411163e-15,0.405587306659441,4.08833356711592e-12,3.6946335973523,3.46469765048126e-15,0.648216965752698,2.27949800411757e-10,3.05141627590092,1.93863379953124e-13,0.64398135332614,5.23360136836581e-10,4.55323435888787,3.40096455472437e-13,1.21836285919962,"proxy_partial","proxy_partial"
2,"AGO","Angola","24","Eukaryota",NA,13,"Plantation_Minimal",1.05855011417493e-12,0.156965566548512,1.99344133922564e-15,0.731827360477126,1.71422339072294e-12,0.219068160257902,3.15639792788051e-15,0.605142558504563,8.82630268153014e-11,0.154042700991078,1.67465582253811e-13,0.726494208309982,1.42975592729084e-10,0.217662021745075,2.65062826279805e-13,0.597298011211638,"original","original"
2,"AGO","Angola","24","Eukaryota",NA,14,"Urban_Intense",3.1769866391261e-12,1.14803207396535,4.00730559695388e-15,0.332929201638721,5.42272754922692e-12,1.13994374970343,6.53126901166632e-15,0.309677565216871,3.97756380127786e-10,1.55611035464835,3.82052770562324e-13,0.326184543771418,6.81964120673087e-10,1.53955970453629,6.25205109785581e-13,0.293958992539828,"original","original"
2,"AGO","Angola","24","Eukaryota",NA,15,"Urban_Light",9.16302117426448e-13,1.52276561401395,1.51219605629427e-15,0.373751563263907,2.02789222464891e-12,3.21540049378823,2.56040220666308e-15,0.579685545370623,9.28503376293442e-11,2.51301403619191,1.35468014792833e-13,0.685962833518826,2.34170274999512e-10,4.49510514642103,2.37866815490346e-13,1.09874985554734,"original","original"
2,"AGO","Angola","24","Eukaryota",NA,16,"Urban_Minimal",8.78644403326681e-13,1.04101472768929,1.68039533140025e-15,0.386559080465876,1.55641996312904e-12,1.09890726734623,2.79170294055168e-15,0.212392335682529,7.92082756097663e-11,1.89304813349126,1.46341271078364e-13,0.444316477691274,1.40790950992772e-10,1.93117473277709,2.4395777260159e-13,0.374139566493852,"original","original"
3,"ALB","Albania","8","Eukaryota",NA,2,"Cropland_Intense",1.41591983627913e-11,0.217372254909124,4.58209081502897e-15,0.310346339226592,2.4016786698369e-11,0.239569454686906,7.85404073543896e-15,0.336379510502955,5.83478045331707e-09,0.136055248275793,1.88297971781203e-12,0.237514150266549,9.85960955803222e-09,0.116849365321011,3.21849422092951e-12,0.244188839044015,"original","original"
3,"ALB","Albania","8","Eukaryota",NA,3,"Cropland_Light",1.11267880656563e-11,0.211811406423736,3.46690667407249e-15,0.260079390046924,1.90892211866352e-11,0.23747690223639,6.00257604629355e-15,0.280919824053793,4.62101471408248e-09,0.135124596299323,1.4343248415129e-12,0.179265954753032,7.888129597694e-09,0.110302867375433,2.47357005892971e-12,0.16914413810966,"original","original"
